video_id,original_filename,canonical_filename,source_video_checksum,start_timestamp,end_timestamp,event_type,parent_menu,visible_menu_label,visible_option_label,visible_option_index,native_order,observed_action,confidence,transition_active,transition_contamination,blur_present,obstruction_present,model_fully_loaded,menu_cursor_hides_relevant_information,canonical_settings_changed,usable_for_count,usable_for_order,usable_for_visual_analysis,extracted_frame_path,notes
phase0-video-002,02_Appearance_Menu_Part_1.mp4.MOV,02_Head_Templates_Faces_01-12.mov,b016660e24dd24e63b9f1b2412ef08e3e21a905ccc71e8b59adb406d10228a53,69,74,option_change,Head & Skin,HEAD TEMPLATE,Face 5,5,5,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_005/CF27_XBOXUNKNOWN_RTG_HEAD_005_MENU_video-002_70p04s.png,Selected Head Template label is directly readable. Neighboring thumbnail faces are visible but are not treated as selected options.
phase0-video-002,02_Appearance_Menu_Part_1.mp4.MOV,02_Head_Templates_Faces_01-12.mov,b016660e24dd24e63b9f1b2412ef08e3e21a905ccc71e8b59adb406d10228a53,75,79,option_change,Head & Skin,HEAD TEMPLATE,Face 9,9,9,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_009/CF27_XBOXUNKNOWN_RTG_HEAD_009_MENU_video-002_75p88s.png,Selected Head Template label is directly readable. Neighboring thumbnail faces are visible but are not treated as selected options.
phase0-video-002,02_Appearance_Menu_Part_1.mp4.MOV,02_Head_Templates_Faces_01-12.mov,b016660e24dd24e63b9f1b2412ef08e3e21a905ccc71e8b59adb406d10228a53,80,88,option_change,Head & Skin,HEAD TEMPLATE,Face 10,10,10,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_010/CF27_XBOXUNKNOWN_RTG_HEAD_010_MENU_video-002_81p52s.png,Selected Head Template label is directly readable. Neighboring thumbnail faces are visible but are not treated as selected options.
phase0-video-002,02_Appearance_Menu_Part_1.mp4.MOV,02_Head_Templates_Faces_01-12.mov,b016660e24dd24e63b9f1b2412ef08e3e21a905ccc71e8b59adb406d10228a53,89,94,option_change,Head & Skin,HEAD TEMPLATE,Face 11,11,11,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_011/CF27_XBOXUNKNOWN_RTG_HEAD_011_MENU_video-002_90p04s.png,Selected Head Template label is directly readable. Neighboring thumbnail faces are visible but are not treated as selected options.
phase0-video-002,02_Appearance_Menu_Part_1.mp4.MOV,02_Head_Templates_Faces_01-12.mov,b016660e24dd24e63b9f1b2412ef08e3e21a905ccc71e8b59adb406d10228a53,95,100,option_change,Head & Skin,HEAD TEMPLATE,Face 12,12,12,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_012/CF27_XBOXUNKNOWN_RTG_HEAD_012_MENU_video-002_96p04s.png,Selected Head Template label is directly readable. Neighboring thumbnail faces are visible but are not treated as selected options.
phase0-video-002,02_Appearance_Menu_Part_1.mp4.MOV,02_Head_Templates_Faces_01-12.mov,b016660e24dd24e63b9f1b2412ef08e3e21a905ccc71e8b59adb406d10228a53,101,108.8,option_change,Head & Skin,HEAD TEMPLATE,Face 16,16,16,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-002-tl-016_02-head-templates-faces-01-12-mov_104p9s.png,Selected Head Template label is directly readable. Neighboring thumbnail faces are visible but are not treated as selected options. This selected label appears despite the source-manifest description of this recording as Face 1 through Face 12; timeline records the observed selected state only.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,0,4,option_change,Head & Skin,HEAD TEMPLATE,Face 12,12,12,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-003-tl-001_03-head-templates-faces-12-29-mov_2s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected. Recording begins mid-option on an already selected Head Template item; intentional overlap with video-002 is preserved.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,5,13,option_change,Head & Skin,HEAD TEMPLATE,Face 16,16,16,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_016/CF27_XBOXUNKNOWN_RTG_HEAD_016_MENU_video-003_7p20s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,14,20,option_change,Head & Skin,HEAD TEMPLATE,Face 14,14,14,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_015/CF27_XBOXUNKNOWN_RTG_HEAD_015_MENU_video-003_14p04s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,21,29,option_change,Head & Skin,HEAD TEMPLATE,Face 13,13,13,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_013/CF27_XBOXUNKNOWN_RTG_HEAD_013_MENU_video-003_28p04s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,30,39,option_change,Head & Skin,HEAD TEMPLATE,Face 17,17,17,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_017/CF27_XBOXUNKNOWN_RTG_HEAD_017_MENU_video-003_34p20s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,40,49,option_change,Head & Skin,HEAD TEMPLATE,Face 18,18,18,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_018/CF27_XBOXUNKNOWN_RTG_HEAD_018_MENU_video-003_41p36s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,50,59,option_change,Head & Skin,HEAD TEMPLATE,Face 23,23,23,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_023/CF27_XBOXUNKNOWN_RTG_HEAD_023_MENU_video-003_57p20s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,60,69,option_change,Head & Skin,HEAD TEMPLATE,Face 24,24,24,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_024/CF27_XBOXUNKNOWN_RTG_HEAD_024_MENU_video-003_63p88s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,70,79,option_change,Head & Skin,HEAD TEMPLATE,Face 22,22,22,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_022/CF27_XBOXUNKNOWN_RTG_HEAD_022_MENU_video-003_76p72s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,80,89,option_change,Head & Skin,HEAD TEMPLATE,Face 21,21,21,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_021/CF27_XBOXUNKNOWN_RTG_HEAD_021_MENU_video-003_80p88s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,90,99,option_change,Head & Skin,HEAD TEMPLATE,Face 27,27,27,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_026/CF27_XBOXUNKNOWN_RTG_HEAD_026_MENU_video-003_95p04s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,100,109,option_change,Head & Skin,HEAD TEMPLATE,Face 28,28,28,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_027/CF27_XBOXUNKNOWN_RTG_HEAD_027_MENU_video-003_100p72s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,110,119,option_change,Head & Skin,HEAD TEMPLATE,Face 31,31,31,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-003-tl-013_03-head-templates-faces-12-29-mov_114p5s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,120,126,option_change,Head & Skin,HEAD TEMPLATE,Face 30,30,30,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-003-tl-014_03-head-templates-faces-12-29-mov_123s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected.
phase0-video-003,02_Appearance_Menu_Part_2.mp4.MOV,03_Head_Templates_Faces_12-29.mov,c348b96b1414927fca5ab12f8a65cc7668a6fdb22a2622c99e11a984d819a302,127,133.02,option_change,Head & Skin,HEAD TEMPLATE,Face 29,29,29,selected_option_observed,HIGH,true,YES,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_029/CF27_XBOXUNKNOWN_RTG_HEAD_029_MENU_video-003_128p20s.png,Selected Head Template label is directly readable. Neighboring thumbnails remain non-selected. Recording ends while still in Head Template with Face 29 selected.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,0,7,loading_transition,,Head & Skin / Head Template navigation,,,,loading_or_transition,LOW,true,YES,false,false,LOADING_OR_TRANSITION,NO,NOT_APPLICABLE,false,false,false,,"Navigation from Head Template toward Skin Tone; Face 1 appears as prior selected head context, not a newly indexed option."
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,8,11,option_change,Head & Skin,SKIN TONE,Skin Tone 09,9,9,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_008/CF27_XBOXUNKNOWN_RTG_SKINTONE_008_MENU_video-004_10p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,12,13,option_change,Head & Skin,SKIN TONE,Skin Tone 04,4,4,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_004/CF27_XBOXUNKNOWN_RTG_SKINTONE_004_MENU_video-004_12p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,14,14,option_change,Head & Skin,SKIN TONE,Skin Tone 10,10,10,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_016/CF27_XBOXUNKNOWN_RTG_SKINTONE_016_MENU_video-004_14p00s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,15,16,option_change,Head & Skin,SKIN TONE,Skin Tone 20,20,20,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_020/CF27_XBOXUNKNOWN_RTG_SKINTONE_020_MENU_video-004_15p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,17,19,option_change,Head & Skin,SKIN TONE,Skin Tone 19,19,19,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_019/CF27_XBOXUNKNOWN_RTG_SKINTONE_019_MENU_video-004_17p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,20,22,option_change,Head & Skin,SKIN TONE,Skin Tone 18,18,18,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_015/CF27_XBOXUNKNOWN_RTG_SKINTONE_015_MENU_video-004_21p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,23,24,option_change,Head & Skin,SKIN TONE,Skin Tone 21,21,21,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_021/CF27_XBOXUNKNOWN_RTG_SKINTONE_021_MENU_video-004_23p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,25,26,option_change,Head & Skin,SKIN TONE,Skin Tone 08,8,8,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_006/CF27_XBOXUNKNOWN_RTG_SKINTONE_006_MENU_video-004_25p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,27,28,option_change,Head & Skin,SKIN TONE,Skin Tone 07,7,7,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_007/CF27_XBOXUNKNOWN_RTG_SKINTONE_007_MENU_video-004_27p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,29,30,option_change,Head & Skin,SKIN TONE,Skin Tone 06,6,6,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_005/CF27_XBOXUNKNOWN_RTG_SKINTONE_005_MENU_video-004_29p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,31,32,option_change,Head & Skin,SKIN TONE,Skin Tone 29,29,29,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_023/CF27_XBOXUNKNOWN_RTG_SKINTONE_023_MENU_video-004_31p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,33,34,option_change,Head & Skin,SKIN TONE,Skin Tone 24,24,24,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_024/CF27_XBOXUNKNOWN_RTG_SKINTONE_024_MENU_video-004_33p00s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,35,36,option_change,Head & Skin,SKIN TONE,Skin Tone 22,22,22,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-004-tl-014_04-skin-tone-mp4_35p5s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,37,38,option_change,Head & Skin,SKIN TONE,Skin Tone 17,17,17,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_014/CF27_XBOXUNKNOWN_RTG_SKINTONE_014_MENU_video-004_38p00s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,39,40,option_change,Head & Skin,SKIN TONE,Skin Tone 13,13,13,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_013/CF27_XBOXUNKNOWN_RTG_SKINTONE_013_MENU_video-004_39p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,41,42,option_change,Head & Skin,SKIN TONE,Skin Tone 10,10,10,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_010/CF27_XBOXUNKNOWN_RTG_SKINTONE_010_MENU_video-004_41p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,43,44,option_change,Head & Skin,SKIN TONE,Skin Tone 12,12,12,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_012/CF27_XBOXUNKNOWN_RTG_SKINTONE_012_MENU_video-004_43p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,45,46,option_change,Head & Skin,SKIN TONE,Skin Tone 01,1,1,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_001/CF27_XBOXUNKNOWN_RTG_SKINTONE_001_MENU_video-004_45p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,47,47,option_change,Head & Skin,SKIN TONE,Skin Tone 02,2,2,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_002/CF27_XBOXUNKNOWN_RTG_SKINTONE_002_MENU_video-004_47p00s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,48,49,option_change,Head & Skin,SKIN TONE,Skin Tone 03,3,3,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_003/CF27_XBOXUNKNOWN_RTG_SKINTONE_003_MENU_video-004_48p50s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
phase0-video-004,03_Appearance_Skin_Tone.MP4,04_Skin_Tone.mp4,a65e57da173c1221c9e6472d3cc17ff645871d22ffd2b37fca4f57f83bd75146,50,51,option_change,Head & Skin,SKIN TONE,Skin Tone 11,11,11,selected_option_observed,HIGH,false,NO,false,false,FULLY_LOADED,NO,UNKNOWN_NOT_ASSESSED,true,true,true,data/phase-zero/derivative-frames/video-004-tl-022_04-skin-tone-mp4_50p5s.png,Selected native Skin Tone label is directly readable; non-selected swatches in the grid are not indexed as selected options.
